Trajectories
100
,,WBObject:WB_ID1,,,WBObject:WB_ID2,,,WBObject:WB_ID3,,,WBObject:WB_ID4,,,WBObject:WB_ID5,,,WBObject:WB_ID6,,,WBObject:WB_ID7,,,WBObject:WB_ID8,,,WBObject:WB_ID9,,,WBObject:WB_ID10,,,WBObject:WB_ID11,,,WBObject:WB_ID12,,,WBObject:WB_ID13,,,WBObject:WB_ID14,,,WBObject:WB_ID15,,,WBObject:WB_ID16,,,WBObject:WB_ID17,,,WBObject:WB_ID18,,,WBObject:WB_ID19,,,WBObject:WB_ID20,,,WBObject:WB_ID21,,,WBObject:WB_ID22,,,WBObject:WB_ID23,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
30,0,982.497864,-551.143188,475.322937,1027.676025,-349.795654,456.493622,1074.323364,-270.541534,366.152283,1096.803711,-263.743378,396.422333,1096.544189,-256.035217,435.918152,1053.239746,-58.154495,382.212646,,,,1115.734863,791.254822,181.745178,1122.283447,932.133057,196.484406,870.234741,981.511108,196.569199,824.729370,846.164001,184.083710,669.615845,383.414703,13.488611,553.269287,13.988979,397.581116,482.318420,-126.827118,500.640259,516.791626,-135.154007,520.572632,554.608948,-148.716797,515.513062,480.164612,-240.842682,478.026703,423.151917,-439.859039,497.228516,653.735291,85.358955,591.049988,641.391663,760.614197,667.923584,990.992737,1005.357605,698.748535,1257.843384,642.349731,664.340698,975.678833,26.183132,587.782349
31,0,982.483276,-551.175720,475.381531,1027.696533,-349.793182,456.546051,1074.336792,-270.582367,366.196289,1096.907471,-263.742859,396.604340,1096.551514,-255.976852,435.990509,1053.374634,-58.143623,382.264191,,,,1115.753662,791.271545,181.768738,1122.314209,932.176025,196.542969,870.257202,981.557129,196.606689,824.616699,846.267639,184.295303,669.613037,383.447754,13.545835,553.323120,13.939575,397.634705,482.210083,-126.946167,500.808014,516.790955,-135.062851,520.704773,554.599182,-148.732819,515.543274,480.184479,-240.844116,478.074005,423.156433,-439.864929,497.273651,653.736267,85.362686,591.053894,641.415710,760.607117,667.871765,991.033203,1005.356445,698.789429,1257.866333,642.340576,664.374329,975.681580,26.179663,587.778687
32,0,982.489075,-551.157043,475.355835,1027.682129,-349.772034,456.518799,1074.334839,-270.576691,366.159546,1096.857422,-263.740906,396.550018,1096.521851,-256.020691,435.935272,1053.302979,-58.138062,382.289124,,,,1115.708496,791.230530,181.754898,1122.265381,932.165222,196.545242,869.993530,981.622742,196.718536,824.863098,846.092896,184.081955,669.589905,383.423920,13.521438,553.304443,13.953684,397.545959,482.378632,-126.877785,500.545929,516.820190,-135.099854,520.592102,554.531067,-148.715210,515.506348,480.130463,-240.833527,478.030212,423.137543,-439.857849,497.253632,653.702576,85.373802,591.085144,641.342712,760.598999,667.926575,991.001465,1005.360596,698.762329,1257.819336,642.334839,664.348450,975.690125,26.161263,587.758118
33,0,982.517517,-551.122986,475.341461,1027.689819,-349.791809,456.498718,1074.338379,-270.589142,366.182098,1096.948730,-263.737030,396.592529,1096.535889,-256.034393,435.945404,1053.728394,-57.828003,382.733246,,,,1115.737915,791.271545,181.753632,1122.271973,932.147400,196.497299,870.047058,981.650391,196.751404,824.398132,846.375671,184.397705,669.610962,383.425385,13.510946,553.280457,13.959906,397.623779,482.244995,-126.887787,500.716095,516.830627,-135.041000,520.601746,554.572754,-148.694641,515.537964,480.162750,-240.818588,478.042419,423.121735,-439.832703,497.266846,653.761719,85.291603,590.975281,641.381592,760.636353,667.918152,991.013062,1005.367859,698.778748,1257.858887,642.329529,664.375366,975.659973,26.200911,587.752380
34,0,982.490845,-551.161438,475.350403,1027.682617,-349.804688,456.529205,1074.318481,-270.599854,366.177856,1096.923950,-263.748932,396.567078,1096.550659,-256.062347,435.958191,1053.303223,-58.140896,382.288055,,,,1115.705811,791.268921,181.743439,1122.262329,932.130371,196.509674,869.995117,981.616089,196.746323,824.890808,846.106140,184.058899,669.607117,383.397827,13.541079,553.286560,14.000716,397.623413,482.403625,-126.898811,500.703583,516.826111,-135.113525,520.624390,554.553101,-148.721756,515.537109,480.175781,-240.862823,478.050323,423.156982,-439.896698,497.268707,653.766602,85.401779,591.116699,641.325073,760.593079,667.929749,991.017456,1005.339844,698.766785,1257.838501,642.333435,664.400208,975.698425,26.150391,587.812073
35,0,982.486877,-551.100220,475.338470,1027.677368,-349.803131,456.529633,1074.297485,-270.546906,366.151306,1096.925659,-263.722473,396.576996,1096.560303,-256.024048,435.954163,1053.275635,-58.158321,382.265167,,,,1115.748901,791.261658,181.751740,1122.310303,932.160583,196.520737,869.991150,981.617432,196.766190,824.332703,846.365417,184.369125,669.611267,383.419769,13.529043,553.260620,13.940166,397.613129,482.344147,-126.827118,500.683777,516.842896,-135.085815,520.654480,554.577087,-148.705902,515.535522,480.181641,-240.843857,478.043823,423.165161,-439.851196,497.246979,653.731262,85.243912,590.975281,641.334412,760.636292,667.958374,991.032654,1005.357117,698.785339,1257.846558,642.344482,664.385010,975.711243,26.168661,587.784302
36,0,982.482605,-551.154968,475.325562,1027.678589,-349.786926,456.524567,1074.319092,-270.535492,366.164642,1096.935669,-263.740845,396.585266,1096.546509,-256.045654,435.978516,1053.227661,-58.157692,382.233154,,,,1115.744751,791.258301,181.780869,1122.293335,932.148926,196.522400,870.255066,981.486084,196.598877,824.498413,846.306702,184.353516,669.631836,383.408661,13.534541,553.183228,13.994861,397.638367,482.304596,-126.985374,500.723602,516.815186,-135.091110,520.652832,554.578430,-148.709091,515.530762,480.173981,-240.841125,478.047668,423.162811,-439.861908,497.247162,653.713562,85.426872,591.090027,641.418884,760.632690,667.868103,991.018188,1005.343079,698.772095,1257.858887,642.343079,664.356628,975.701721,26.151999,587.756409
37,0,982.524780,-551.116882,475.318542,1027.699341,-349.798492,456.511932,1074.309326,-270.575714,366.162720,1096.880615,-263.746246,396.511261,1096.535522,-256.041870,435.950684,1053.716064,-57.829391,382.766571,,,,1115.706055,791.245483,181.774612,1122.255371,932.139587,196.517822,869.969543,981.615112,196.724533,824.742310,846.086670,184.180054,669.605103,383.394897,13.491825,553.213013,13.948480,397.624695,482.390472,-126.861069,500.615967,516.786621,-135.161240,520.597107,554.553162,-148.718307,515.502991,480.142944,-240.849442,478.019226,423.150146,-439.873962,497.225586,653.794434,85.276901,590.974182,641.341858,760.605591,667.891602,991.004883,1005.352051,698.766357,1257.833862,642.345459,664.365356,975.713745,26.141127,587.778870
38,0,982.505859,-551.127136,475.345703,1027.676147,-349.772430,456.511993,1074.379150,-270.633820,366.205109,1096.923950,-263.776184,396.575531,1096.559814,-256.022095,435.986664,1053.382935,-58.146774,382.225220,,,,1115.724609,791.227600,181.731979,1122.294067,932.141724,196.509338,870.037781,981.618591,196.801300,824.895630,846.094055,184.073242,669.610718,383.426025,13.545848,553.261230,14.005477,397.630249,482.207703,-126.940994,500.751373,516.868530,-135.104355,520.609192,554.563416,-148.718216,515.551941,480.168091,-240.838303,478.055389,423.142853,-439.871796,497.252838,653.731873,85.391434,591.032593,641.388855,760.597717,667.825989,991.019653,1005.365845,698.778137,1257.878784,642.331665,664.391113,975.676880,26.194227,587.790833
39,0,982.471313,-551.157288,475.355499,1027.669678,-349.793732,456.552704,1074.303833,-270.552338,366.247498,1096.936890,-263.705261,396.603271,1096.571533,-256.033417,436.039795,1053.389404,-58.147751,382.272186,,,,1115.710327,791.222900,181.755875,1122.262939,932.160706,196.554901,870.048950,981.648499,196.690414,824.837463,846.026978,184.144089,669.599243,383.415405,13.526677,553.221558,13.990589,397.634033,482.190765,-126.923012,500.752197,516.771790,-135.080246,520.680115,554.583496,-148.729843,515.547363,480.168610,-240.842819,478.057129,423.148712,-439.860992,497.275482,653.738098,85.377846,591.073120,641.424011,760.555237,667.847839,991.026184,1005.364441,698.792358,1257.834961,642.347900,664.375305,975.670593,26.144438,587.783386
40,0,982.499573,-551.126770,475.337738,1027.671753,-349.788330,456.534180,1074.362061,-270.608765,366.193176,1096.982300,-263.767822,396.574005,1096.528442,-256.005859,435.957214,1053.364990,-58.157684,382.236511,,,,1115.704712,791.237427,181.755600,1122.241821,932.120483,196.493149,870.026367,981.580750,196.752853,824.561157,846.243103,184.291702,669.609375,383.424805,13.508030,553.328308,13.979907,397.589417,482.151031,-126.875114,500.734863,516.807068,-135.090027,520.625854,554.541199,-148.703583,515.510193,480.131104,-240.827911,478.032349,423.140594,-439.841217,497.272369,653.716431,85.275620,590.880127,641.362549,760.591675,667.885986,991.013184,1005.329102,698.780762,1257.814819,642.333862,664.373047,975.646179,26.192833,587.800720
41,0,982.540283,-551.119324,475.329529,1027.684204,-349.791504,456.499573,1074.352905,-270.645874,366.236938,1096.891235,-263.772736,396.578766,1096.534668,-255.979813,435.964203,1053.411499,-58.129772,382.207703,,,,1115.751587,791.248291,181.724472,1122.306152,932.165039,196.501221,870.027405,981.578064,196.701645,824.642395,846.181213,184.276352,669.614258,383.412537,13.515804,553.230225,13.974586,397.619476,483.658630,-126.683159,499.437225,516.812622,-135.106995,520.637695,554.573975,-148.708084,515.516907,480.189301,-240.828049,478.033508,423.133820,-439.842377,497.282227,653.779053,85.254585,591.038086,641.354370,760.582764,667.858704,991.015015,1005.357483,698.771667,1257.879639,642.321106,664.368530,975.696960,26.148649,587.770264
42,0,982.516418,-551.157288,475.337891,1027.676147,-349.779846,456.511871,1074.307739,-270.562134,366.179871,1096.934570,-263.755127,396.604004,1096.583130,-256.061798,435.940002,1053.711914,-57.818638,382.787354,,,,1115.685425,791.243713,181.746811,1122.284546,932.156677,196.555435,869.983154,981.633484,196.766495,824.694092,846.173523,184.206329,669.601074,383.420135,13.499766,553.231201,13.986098,397.604126,482.430115,-126.925827,500.526123,516.807129,-135.061203,520.613037,554.558716,-148.739014,515.514038,480.158386,-240.852921,478.033691,423.139648,-439.867340,497.286530,653.682495,85.384354,591.024231,641.386230,760.574341,667.885010,991.006470,1005.351807,698.766541,1257.821777,642.352844,664.359131,975.694153,26.153263,587.767700
43,0,982.507019,-551.121094,475.325165,1027.670532,-349.768372,456.505280,1074.334106,-270.608887,366.159058,1097.165649,-263.398956,396.774933,1096.579590,-256.015686,435.972351,1053.731934,-57.823689,382.759247,,,,1115.719482,791.257202,181.752914,1122.285034,932.153625,196.527100,869.978577,981.607666,196.813812,824.919678,846.132629,184.071930,669.622253,383.406067,13.495270,553.274048,14.008199,397.587219,482.484802,-126.881897,500.504181,516.746094,-135.142044,520.643188,554.581970,-148.728729,515.545715,480.153229,-240.817596,478.033325,423.142792,-439.849854,497.272949,653.720764,85.417465,591.005310,641.337646,760.613647,667.995605,991.017578,1005.351929,698.781799,1257.853516,642.338623,664.384644,975.716248,26.185228,587.743042
44,0,982.550598,-551.143311,475.329041,1027.704468,-349.814148,456.521301,1074.370850,-270.624146,366.188690,1096.981201,-263.672943,396.599670,1096.534790,-256.018127,435.949524,1053.263916,-58.153305,382.250793,,,,1115.720703,791.265442,181.738815,1122.302002,932.167664,196.545242,870.005920,981.592163,196.715729,824.789429,846.230957,184.196320,669.616516,383.393097,13.506181,553.237122,13.971387,397.647583,482.419800,-126.915085,500.495148,516.868408,-135.021118,520.669434,554.575317,-148.721954,515.536499,480.161346,-240.839035,478.033295,423.170654,-439.879242,497.260132,653.762024,85.373032,591.047119,641.356384,760.626282,667.962891,991.028259,1005.362183,698.772095,1257.850098,642.314392,664.366943,975.687073,26.175238,587.772461
45,0,982.496521,-551.133850,475.338898,1027.674072,-349.811096,456.527283,1074.363647,-270.602051,366.165527,1096.939819,-263.712738,396.601135,1096.507446,-256.023468,435.962006,1053.282959,-58.150341,382.262268,,,,1115.731689,791.224792,181.767776,1122.256104,932.153320,196.534622,869.920593,981.600830,196.747803,824.736450,846.207031,184.122116,669.595093,383.426971,13.521716,553.256836,13.981053,397.572205,482.499847,-126.947838,500.325073,516.759460,-135.149170,520.639160,554.599426,-148.727722,515.502258,480.148956,-240.840149,478.043427,423.143555,-439.864838,497.247772,653.696350,85.372108,591.053955,641.347290,760.571899,667.889526,991.020203,1005.355347,698.795654,1257.862061,642.343384,664.381531,975.648315,26.148548,587.779663
46,0,982.494629,-551.127747,475.341339,1027.686157,-349.773285,456.520630,1074.358887,-270.541229,366.199951,1097.009033,-263.686707,396.673889,1096.527344,-255.968658,435.963562,1053.366943,-58.138962,382.270721,,,,1115.806641,791.282288,181.779770,1122.292603,932.154602,196.536850,869.996460,981.662903,196.817856,824.892090,846.093811,184.059570,669.627502,383.428467,13.529212,553.291931,13.983657,397.605255,482.394531,-126.940445,500.619537,516.800232,-135.094299,520.696838,554.595215,-148.724731,515.535828,480.150085,-240.824203,478.058105,423.127747,-439.841248,497.292419,653.801575,85.283669,591.017029,641.429688,760.596680,667.868652,991.020447,1005.342712,698.787659,1257.844727,642.353210,664.399658,975.668457,26.151581,587.790894
47,0,982.496277,-551.120056,475.364594,1027.686523,-349.794830,456.522369,1074.395264,-270.635376,366.219910,1096.968262,-263.724915,396.586304,1096.550903,-256.013092,436.001282,1053.722900,-57.848347,382.748413,,,,1115.726807,791.245789,181.739273,1122.248169,932.126465,196.508133,869.921814,981.642395,196.759064,825.023987,846.040466,183.952484,669.611267,383.413391,13.524573,553.294312,13.955674,397.637878,482.309387,-126.925423,500.619720,516.824890,-135.122040,520.585999,554.579895,-148.706573,515.526001,480.156555,-240.843872,478.043640,423.132355,-439.867920,497.262360,653.739380,85.425613,591.068970,641.351990,760.604431,667.924377,991.027588,1005.337708,698.781433,1257.852295,642.344543,664.366760,975.649597,26.162853,587.786133
48,0,982.488159,-551.115662,475.337616,1027.678101,-349.811676,456.515472,1074.320068,-270.524261,366.148926,1096.939575,-263.718323,396.539337,1096.521118,-256.025513,435.939056,1053.393921,-58.132568,382.232605,,,,1115.742920,791.244873,181.725876,1122.263794,932.122986,196.491684,869.982239,981.643921,196.788803,824.601807,846.192871,184.203476,669.637512,383.410370,13.522070,553.277954,14.015574,397.658020,482.354767,-126.825272,500.626984,516.812500,-135.076675,520.596436,554.587036,-148.701874,515.520081,480.178223,-240.833511,478.039917,423.150116,-439.857056,497.266663,653.809753,85.296364,591.001404,641.378052,760.591309,667.870850,991.032654,1005.334839,698.786438,1257.847412,642.340698,664.369019,975.689941,26.257433,587.808105
49,0,982.542908,-551.111145,475.301727,1027.698242,-349.807007,456.546783,1074.347900,-270.507599,366.170685,1096.929565,-263.732330,396.622620,1096.565918,-256.014557,435.989471,1053.268677,-58.130634,382.279083,,,,1115.761353,791.259277,181.761093,1122.311523,932.156006,196.556198,870.243286,981.474731,196.555679,823.255493,846.827515,185.119232,669.623108,383.410767,13.529456,553.174622,13.968280,397.660736,482.319916,-126.939964,500.612549,516.818054,-135.043289,520.680420,554.570068,-148.721252,515.510864,480.148895,-240.816879,478.059082,423.132843,-439.834625,497.284393,653.709595,85.411026,591.026794,641.355042,760.575684,667.859558,991.038330,1005.357727,698.781250,1257.824463,642.316223,664.343262,975.671265,26.126362,587.772339
50,0,982.504822,-551.136414,475.325958,1027.694946,-349.794373,456.528748,1074.336060,-270.601013,366.148987,1096.908325,-263.709717,396.564270,1096.539795,-256.007538,435.893524,1053.320435,-58.137424,382.276917,,,,1115.734253,791.242249,181.760849,1122.265015,932.127075,196.531906,870.013733,981.598816,196.690216,824.484863,846.278198,184.228088,669.606262,383.407867,13.498423,553.215881,13.945107,397.638641,482.325348,-126.853554,500.569946,516.761353,-135.097977,520.662048,554.575562,-148.722290,515.536194,480.165222,-240.838394,478.029327,423.138702,-439.845886,497.282806,653.689453,85.362679,591.014587,641.392883,760.595276,667.855957,991.013306,1005.346436,698.777893,1257.832520,642.330627,664.341614,975.677307,26.162045,587.767639
51,0,982.453430,-551.246338,475.492920,1027.702271,-349.801147,456.517426,1074.338013,-270.567108,366.130524,1096.988647,-263.743164,396.619659,1096.574829,-256.058807,435.973450,1053.731323,-57.817364,382.770172,,,,1115.739136,791.231384,181.751236,1122.296631,932.142456,196.501022,869.999939,981.598816,196.769623,824.447937,846.245850,184.346176,669.655212,383.393555,13.511305,553.269165,13.967386,397.657715,482.325989,-126.997589,500.640930,516.791443,-135.120163,520.631287,554.568420,-148.720108,515.515076,480.176910,-240.831116,478.046265,423.177826,-439.877686,497.268799,653.754211,85.345421,591.098572,641.362305,760.647522,667.993958,991.011108,1005.348083,698.769897,1257.850220,642.335449,664.347473,975.692871,26.177977,587.798157
52,0,982.470032,-551.175842,475.394196,1027.666870,-349.787201,456.552429,1074.353638,-270.570740,366.228027,1096.968262,-263.698517,396.675476,1096.575806,-256.026367,436.003815,1053.386597,-58.159805,382.289185,,,,1115.711792,791.242188,181.769775,1122.272461,932.142700,196.550461,870.239441,981.467041,196.494995,824.427185,846.285583,184.292786,669.601624,383.433472,13.531207,553.258301,13.949662,397.574738,482.288605,-126.861244,500.668396,516.729614,-135.112015,520.708923,554.572144,-148.740250,515.558655,480.166687,-240.842987,478.033661,423.056885,-439.790527,497.306702,653.725098,85.412148,591.072876,641.398743,760.562500,667.852905,990.999390,1005.359741,698.772644,1257.834473,642.352234,664.369690,975.671875,26.208576,587.760742
53,0,982.490723,-551.131531,475.375153,1027.683594,-349.793884,456.514465,1074.356201,-270.613373,366.214752,1096.970825,-263.731415,396.647186,1096.490723,-256.003265,435.969025,1053.739258,-57.837807,382.778473,,,,1115.748291,791.284790,181.756500,1122.301514,932.168640,196.530304,870.030151,981.645020,196.709625,823.274536,846.748901,185.121658,669.618164,383.442413,13.546285,553.220703,14.002603,397.627472,482.292145,-126.798615,500.695221,516.815369,-135.078354,520.591614,554.554260,-148.715225,515.536865,480.144226,-240.829285,478.065430,423.128632,-439.841705,497.272858,653.738770,85.405510,591.030762,641.363770,760.650574,667.876160,991.007202,1005.373596,698.790344,1257.842651,642.340271,664.366333,975.708435,26.183189,587.803528
54,0,982.489197,-551.147095,475.348236,1027.667847,-349.780762,456.504578,1074.336914,-270.616333,366.189362,1096.911865,-263.748688,396.573822,1096.554321,-256.028168,435.932739,1053.250732,-58.165070,382.210144,,,,1115.748047,791.238708,181.751907,1122.269287,932.125977,196.485870,869.997803,981.614136,196.703278,824.499146,846.240845,184.272614,669.632812,383.412781,13.508960,553.296021,13.950819,397.614685,482.316437,-126.904846,500.654175,516.738037,-135.126404,520.684082,554.580933,-148.717896,515.508606,480.171051,-240.855774,478.022736,423.157166,-439.882507,497.251862,653.770203,85.272301,590.881714,641.370300,760.604004,667.906677,991.028198,1005.350952,698.774109,1257.842041,642.329956,664.334290,975.686523,26.141081,587.792419
55,0,982.468750,-551.130188,475.354858,1027.672974,-349.797974,456.514496,1074.351562,-270.644928,366.181152,1096.906006,-263.752136,396.596863,1096.554688,-256.062225,435.954895,1053.250244,-58.162865,382.270752,,,,1115.723755,791.258484,181.766357,1122.297363,932.156555,196.552002,869.963684,981.580566,196.784500,824.430237,846.258240,184.248032,669.593323,383.420593,13.520584,553.208984,13.993707,397.575012,482.185608,-126.884430,500.717529,516.757507,-135.137619,520.665283,554.546509,-148.718597,515.518677,480.144318,-240.841171,478.019531,423.138428,-439.876343,497.264679,653.734070,85.421463,591.041321,641.352539,760.558044,667.853699,990.994019,1005.332336,698.774658,1257.818359,642.333313,664.361084,975.674988,26.195461,587.755127
56,0,982.438538,-551.232727,475.477234,1027.686890,-349.794617,456.510742,1074.291138,-270.557190,366.177490,1096.925659,-263.761108,396.617584,1096.537354,-255.980606,435.953033,1053.264038,-58.132599,382.279358,,,,1115.764404,791.247131,181.753860,1122.313843,932.178406,196.541656,870.028198,981.619507,196.768921,824.476074,846.256165,184.346024,669.607544,383.435822,13.531718,553.301575,14.003378,397.580017,482.292114,-126.936111,500.706146,516.751526,-135.069427,520.702820,554.565674,-148.713226,515.514282,480.157410,-240.828522,478.039703,423.165894,-439.860870,497.253571,653.725952,85.372826,591.082397,641.393982,760.619080,667.864014,991.020325,1005.353455,698.765076,1257.834717,642.353699,664.363647,975.705200,26.196114,587.792725
57,0,982.488281,-551.156250,475.343842,1027.679688,-349.801636,456.510406,1074.336914,-270.633362,366.187775,1096.964722,-263.800110,396.590973,1096.538696,-256.073334,435.924957,1053.705078,-57.861145,382.771942,,,,1115.743896,791.241760,181.742783,1122.287476,932.142761,196.532898,870.014648,981.615112,196.725266,824.261780,846.342712,184.369751,669.606506,383.397430,13.491413,553.264587,13.926990,397.559296,482.334930,-126.805229,500.570831,516.796753,-135.101547,520.563843,554.549805,-148.743195,515.493530,480.129364,-240.853577,478.017578,423.124847,-439.857788,497.256348,653.698303,85.357307,591.033936,641.366150,760.605103,667.913452,991.015625,1005.341187,698.736816,1257.835938,642.342896,664.348755,975.706421,26.153465,587.775879
58,0,982.517944,-551.106445,475.369019,1027.688843,-349.788025,456.531097,1074.363037,-270.508728,366.135651,1096.920044,-263.786804,396.539062,1096.615723,-256.018036,435.966125,1053.769043,-57.819881,382.784210,,,,1115.768921,791.290649,181.755966,1122.322021,932.152100,196.544510,870.243469,981.504639,196.606995,824.528442,846.281067,184.220520,669.625671,383.417358,13.523618,553.236877,13.923822,397.588501,483.659943,-126.711098,499.498138,516.894226,-135.054550,520.613342,554.604858,-148.696793,515.519043,480.157318,-240.823853,478.038086,423.153625,-439.840454,497.252686,653.807678,85.313103,590.977051,641.408691,760.599365,667.853821,991.037720,1005.355591,698.779358,1257.859253,642.353027,664.382019,975.715332,26.182730,587.803833
59,0,982.505188,-551.163269,475.395721,1027.678955,-349.776337,456.561310,1074.333984,-270.579498,366.215454,1096.932739,-263.713287,396.559357,1096.541260,-256.022980,435.985046,1053.318604,-58.131786,382.278381,,,,1115.748047,791.241699,181.752289,1122.295532,932.161743,196.550949,869.990173,981.587891,196.747177,824.328796,846.293701,184.413116,669.650757,383.402283,13.528955,553.346313,13.933868,397.594910,482.580231,-126.892075,500.495422,516.781433,-135.123688,520.654724,554.575928,-148.713547,515.555176,480.166534,-240.836990,478.044922,423.143463,-439.880737,497.259399,653.726990,85.369675,591.083679,641.306030,760.522217,667.832642,991.017517,1005.339294,698.775513,1257.835449,642.324646,664.360474,975.711975,26.157181,587.798218
60,0,982.496399,-551.125610,475.379272,1027.660156,-349.762604,456.501526,1074.413574,-270.600555,366.199829,1097.237305,-263.343842,396.731628,1096.536621,-256.013641,435.943542,1053.733154,-57.824619,382.802338,,,,1115.668091,791.221008,181.728806,1122.273926,932.131775,196.509308,869.976074,981.612915,196.753006,824.299561,846.403992,184.426498,669.602539,383.408356,13.522079,553.182373,13.987020,397.595276,482.307312,-126.873077,500.575531,516.795654,-135.063019,520.594116,554.569153,-148.711731,515.520508,480.150482,-240.829132,478.052917,423.118744,-439.828430,497.276550,653.753662,85.401695,591.104675,641.348267,760.574829,667.871643,991.010437,1005.344177,698.790588,1257.856201,642.346375,664.379822,975.665894,26.194611,587.794250
