Trajectories
100
,,WB Sys Redo:WB_Door1,,,WB Sys Redo:WB_Door2,,,WB Sys Redo:WB_Door3,,,WB Sys Redo:WB_Door4,,,WB Sys Redo:WB_Door5,,,WB Sys Redo:WB_Door6,,,WB Sys Redo:WB_Door7,,,WB Sys Redo:WB_Door8,,,WB Sys Redo:WB_Door9,,,WB Sys Redo:WB_Door10,,,WB Sys Redo:WB_Frame1,,,WB Sys Redo:WB_Frame2,,,WB Sys Redo:WB_Frame3,,,WB Sys Redo:WB_Frame4,,,WB Sys Redo:WB_Frame5,,,WB Sys Redo:WB_Frame6,,,WB Sys Redo:WB_Frame7,,,WB Sys Redo:WB_Frame8,,,WB Sys Redo:WB_Frame9,,,WB Sys Redo:WB_Frame10,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
14926,0,,,,,,,,,,1538.765137,611.469849,1224.992798,1544.155396,619.809448,1656.209595,1498.439209,644.800110,1693.988159,1192.145386,140.800873,1654.758057,1150.466919,172.302765,1689.956177,1148.150391,170.970078,1008.632996,1193.543457,145.762970,1190.972412,1113.549072,1017.328979,1773.572754,1129.272705,908.983032,602.766663,1149.462402,70.794151,321.898438,1146.920654,71.568977,434.578186,1062.187500,10.385489,455.980469,1149.022339,70.172508,1066.657104,1150.306641,69.492050,1176.359253,1045.535522,11.293755,1726.987793,1140.367676,71.778358,1807.986694,1144.300781,67.259682,1923.975098
14927,0,,,,,,,,,,1540.113770,610.426453,1224.995483,1545.728271,618.793274,1656.287720,1499.951416,643.817261,1693.989380,1192.149658,140.846695,1654.780518,1150.823975,172.185181,1689.886475,1148.398926,170.944870,1008.721252,1193.741577,145.585693,1191.002808,1113.560425,1017.352722,1773.543213,1129.279663,908.961304,602.775146,1149.454956,70.894547,321.846252,1146.833008,71.512161,434.503113,1062.145264,10.290158,456.064240,1149.120605,70.156471,1066.602783,1150.268433,69.445259,1176.400757,1045.490601,11.248376,1727.027344,1140.295898,71.736359,1807.848389,1144.338013,67.303848,1923.977783
14928,0,,,,,,,,,,1541.764038,609.239502,1224.994385,1547.309814,617.683167,1656.200195,1501.595459,642.839294,1694.018311,1192.317139,140.717590,1654.701416,1151.058960,172.144470,1689.981812,1148.712524,170.909317,1008.662231,1193.986084,145.431229,1190.981812,1113.543823,1017.317078,1773.603271,1129.293335,908.999146,602.770081,1149.348145,71.048050,321.725739,1146.830322,71.562607,434.416046,1062.164185,10.239581,456.041412,1148.960205,70.052986,1066.370728,1150.312622,69.470032,1176.321777,1045.475098,11.256050,1726.995605,1140.576050,71.897270,1808.210205,1144.156982,67.090416,1923.885620
14929,0,,,,,,,,,,1543.572998,607.971069,1224.985962,1548.913452,616.404663,1656.226929,1503.360718,641.669495,1694.008179,1192.522949,140.550583,1654.664795,1151.346802,172.055832,1689.990112,1149.157959,170.786743,1008.602966,1194.215088,145.246262,1190.973389,1113.554688,1017.360352,1773.564819,1129.288452,908.944397,602.765991,1149.518921,70.817596,321.881287,1147.024902,71.618660,434.477814,1062.205933,10.336283,456.015808,1148.935791,69.949974,1066.386719,1150.313354,69.461090,1176.341309,1045.434326,11.228098,1726.998779,1140.746216,71.924591,1808.279175,1144.296875,66.919876,1923.764038
14930,0,,,,,,,,,,1545.487061,606.555115,1225.029175,1551.020020,614.866455,1656.288696,1505.270752,640.441833,1693.916260,1192.755859,140.395889,1654.641724,1151.613525,171.974991,1690.020020,1149.435791,170.830490,1008.636230,1194.480103,145.076950,1190.955200,1113.601929,1017.390137,1773.562622,1129.308105,908.985107,602.801514,1149.443359,70.900986,321.798218,1147.314453,71.554070,435.105804,1062.151733,10.309850,455.970642,1148.947021,70.040535,1066.293091,1150.301758,69.447983,1176.359863,1045.439331,11.303805,1726.960327,1140.454834,71.770081,1807.831665,1144.161255,67.114624,1923.765137
14931,0,,,,,,,,,,1547.503174,605.071960,1224.980469,1552.925049,613.466370,1656.219971,1507.376221,638.995422,1693.919189,1193.009155,140.221390,1654.616455,1151.932617,171.898209,1690.021851,1149.809326,170.823547,1008.585815,1194.720581,144.923370,1190.908081,1113.633667,1017.337463,1773.617676,1129.304077,908.974182,602.812927,1149.373291,70.978157,321.714539,1147.160889,71.585533,434.588348,1062.199707,10.406904,455.870789,1148.924194,69.888641,1066.322021,1150.274780,69.470978,1176.279297,1045.395264,11.317593,1726.919312,1140.577881,71.850227,1808.116333,1144.146118,67.134010,1923.789795
14932,0,,,,,,,,,,1549.592163,603.478760,1224.963013,1555.070068,611.833618,1656.262817,1509.640503,637.425049,1693.932617,1193.258545,140.078613,1654.615845,1152.114990,171.822586,1689.975220,1150.244263,170.746780,1008.572083,1195.015381,144.763229,1190.900513,1113.624146,1017.398132,1773.644531,1129.291626,909.005127,602.818237,1149.447754,71.149612,321.877106,1146.932861,71.699623,434.544678,1062.227051,10.352677,455.918915,1148.956055,70.044006,1066.231812,1150.300659,69.477646,1176.327271,1045.476318,11.360648,1726.916870,1140.568970,71.817520,1807.914062,1144.120239,67.141708,1923.794556
14933,0,,,,,,,,,,1551.886230,601.800171,1224.966553,1557.609131,610.069824,1656.328735,1512.067383,635.881226,1693.980591,1193.574341,139.883118,1654.670532,1152.727173,171.797485,1689.927002,1150.771606,170.773575,1008.553162,1195.359009,144.613480,1190.963135,1113.649780,1017.393127,1773.673462,1129.307861,909.001648,602.820068,1149.368652,71.032715,321.704346,1146.816528,71.727425,434.466553,1062.171143,10.347457,455.934784,1148.957520,70.154327,1066.208984,1150.303223,69.506767,1176.307617,1045.417969,11.382401,1726.932495,1140.628784,71.785324,1807.771973,1144.263306,67.052368,1923.920288
14934,0,,,,,,,,,,1554.215088,599.964417,1225.000854,1559.923584,608.309753,1656.268311,1514.634033,634.140137,1693.975830,1193.934448,139.675552,1654.712769,1152.947144,171.489349,1690.033936,1151.188110,170.746490,1008.628113,1195.737305,144.416809,1190.993286,1113.675781,1017.347473,1773.633911,1129.311646,908.990723,602.811462,1149.384155,71.071274,321.750031,1147.463379,71.679222,435.119232,1062.209229,10.318777,456.026123,1148.950684,70.071213,1066.347046,1150.291748,69.489304,1176.368652,1045.474487,11.342185,1727.000000,1140.882446,71.889763,1808.117188,1144.138916,67.166779,1923.947754
14935,0,,,,,,,,,,1556.738037,598.087097,1225.059448,1562.280396,606.401855,1656.305420,1517.254028,632.431946,1693.877808,1194.354126,139.377457,1654.755615,1153.824707,171.916458,1689.855713,1151.645386,170.722000,1008.626343,1196.142212,144.194016,1191.051392,1113.640015,1017.358154,1773.593628,1129.294678,908.990356,602.794189,1149.502075,70.987236,321.819183,1147.304565,71.646835,435.060699,1062.156860,10.401695,456.026489,1149.075439,70.324341,1066.528687,1150.334473,69.503181,1176.375977,1045.608276,11.363407,1726.983887,1141.430908,71.730408,1807.608887,1144.462402,67.352623,1923.876099
14936,0,,,,,,,,,,1559.374023,596.087463,1225.041626,1565.193481,604.325134,1656.277466,1520.019409,630.554993,1693.891235,1194.807861,139.170197,1654.780273,1155.050415,172.187836,1690.209473,1152.071167,170.625015,1008.676758,1196.545898,143.899811,1191.077515,1113.612427,1017.351624,1773.621460,1129.304565,908.964111,602.799744,1149.396606,71.139809,321.955048,1147.347534,71.605247,435.080353,1062.205933,10.394810,456.068756,1149.116089,70.290230,1066.544678,1150.406372,69.426712,1176.414551,1045.697754,11.325100,1727.014160,1141.263428,72.044914,1808.467041,1144.420776,67.124260,1924.069336
14937,0,,,,,,,,,,1562.177124,593.961792,1225.081421,1567.778809,602.198181,1656.273315,1522.860962,628.631226,1693.895996,1195.180908,138.928757,1654.745239,1155.383545,172.130569,1690.284058,1152.657104,170.362488,1008.660461,1196.932251,143.574509,1191.037231,1113.668701,1017.319946,1773.598389,1129.287231,908.959900,602.791016,1149.523315,70.873528,321.833313,1146.906982,71.636780,434.379608,1062.272705,10.288020,456.077209,1149.019653,70.079697,1066.396851,1150.463989,69.445602,1176.413086,1045.709106,11.337601,1727.036865,1141.115112,71.840424,1808.139893,1144.284424,67.148491,1923.750000
14938,0,,,,,,,,,,1564.841187,591.745605,1224.919312,1570.763428,600.021973,1656.207520,1525.817261,626.625305,1693.828613,1195.637939,138.683044,1654.672241,1155.868652,171.928909,1690.156128,1153.270264,170.178833,1008.619324,1197.386353,143.225494,1190.991211,1113.593994,1017.317200,1773.568970,1129.295044,908.964844,602.791382,1149.495239,70.895370,321.817444,1147.116943,71.636330,434.557159,1062.274048,10.310636,456.004242,1149.125610,70.047729,1066.256958,1150.490234,69.383713,1176.359497,1045.773071,11.336628,1726.974731,1141.410278,71.810837,1807.987915,1143.940186,67.018303,1923.865234
14939,0,,,,,,,,,,1567.775024,589.432312,1224.871582,1573.588867,597.616821,1656.104248,1528.861938,624.523804,1693.749634,1196.053833,138.455505,1654.652588,1156.340088,171.690948,1690.314575,1153.824951,170.084595,1008.615601,1197.843994,142.955292,1191.027588,1113.615479,1017.399170,1773.621826,1129.288208,908.974487,602.806335,1149.485229,70.854851,321.765747,1147.261475,71.492989,434.638153,1062.261719,10.310897,455.959961,1149.063599,69.924072,1066.321533,1150.437012,69.428909,1176.316895,1045.867554,11.385181,1726.975098,1141.898560,71.676079,1807.740723,1142.594727,66.286140,1923.728638
14940,0,,,,,,,,,,1570.705200,586.981506,1224.813843,1576.663086,595.316162,1656.007935,1532.057129,622.282593,1693.730103,1196.471558,138.224564,1654.617065,1156.653198,171.598495,1690.257080,1154.332031,170.159180,1008.663879,1198.283569,142.722290,1190.976196,1113.679443,1017.424561,1773.608643,1129.290283,908.950317,602.788513,1149.542358,70.939789,321.946442,1146.941772,71.589531,434.512451,1062.262573,10.306213,455.981079,1149.141235,70.081711,1066.250854,1150.498047,69.426865,1176.306030,1045.852661,11.416763,1726.959473,1142.010742,71.651909,1807.573853,1144.329224,66.948006,1923.869629
14941,0,,,,,,,1481.906250,643.105286,883.577209,1573.766357,584.509155,1224.760620,1579.647705,592.694641,1656.016846,1535.332642,620.001160,1693.699707,1196.870239,137.952301,1654.613770,1157.302246,171.527542,1690.400879,1154.946289,170.274017,1008.587219,1198.714355,142.464478,1190.945923,1113.722168,1017.387634,1773.642334,1129.320679,909.009338,602.832764,1149.479980,70.800468,321.794647,1146.849243,71.563759,434.415070,1062.279053,10.301844,456.015350,1149.136841,70.058594,1066.221069,1150.460693,69.475632,1176.300903,1045.831909,11.466966,1726.968750,1142.022583,71.774071,1807.911743,1143.863159,66.897308,1923.666260
14942,0,,,,,,,1485.477417,640.599487,883.802246,1576.964844,581.898132,1224.798706,1582.971802,590.117798,1655.996460,1538.712036,617.638000,1693.662354,1197.335571,137.611511,1654.659302,1158.082764,171.516006,1690.345459,1155.550659,170.267044,1008.605835,1199.239990,142.191238,1190.952148,1114.215942,1015.698792,1773.044312,1129.324951,908.997559,602.852539,1149.501587,70.904449,321.805359,1146.990479,71.609871,434.471130,1062.289307,10.313973,456.014557,1149.188354,70.154129,1066.270142,1150.531128,69.456535,1176.355225,1045.877441,11.394805,1726.966919,1142.105225,71.807259,1807.914795,1144.041870,66.925209,1923.868408
14943,0,,,,,,,1490.107056,639.244202,884.502869,1580.258179,579.210571,1224.798950,1586.294556,587.416809,1656.057739,1542.281250,615.171631,1693.730469,1197.801758,137.282349,1654.712646,1158.963989,171.752838,1690.258301,1156.334717,170.140930,1008.528015,1199.694824,141.951538,1190.972534,1114.488037,1015.421265,1772.869263,1129.366455,909.014038,602.823242,1149.505981,70.959343,321.781128,1147.131470,71.650986,434.666229,1062.265503,10.237136,456.122681,1149.209351,70.167725,1066.295898,1150.563599,69.544930,1176.364868,1046.556274,12.081019,1726.914429,1142.198364,71.687744,1807.488892,1143.917969,67.067108,1923.555176
14944,0,,,,,,,,,,1583.591064,576.366760,1224.839600,1589.780762,584.418457,1656.077271,1545.803101,612.530396,1693.708862,1198.302734,136.974106,1654.766602,1159.406006,171.355759,1690.327759,,,,1200.236694,141.548508,1191.064331,1113.849121,1017.511963,1773.649658,1129.377686,909.003235,602.845032,1149.496704,70.963554,321.853088,1146.882935,71.680885,434.414246,1062.277710,10.361280,456.079468,1149.159912,70.217766,1066.327026,1150.557007,69.554184,1176.368774,1046.058472,11.629298,1726.985229,1142.296387,71.764183,1807.556396,1144.079834,67.164413,1923.802124
14945,0,,,,,,,1496.718140,633.250000,883.578918,1587.111694,573.529236,1224.861816,1593.129517,581.618652,1656.008423,1549.437012,609.864807,1693.660645,1198.734131,136.660965,1654.766113,1160.101196,171.353653,1690.380859,1157.921997,171.086212,1008.440857,1200.762085,141.222321,1191.080078,1113.858643,1017.447815,1773.684326,1129.389038,908.999939,602.840454,1149.503052,71.094254,321.775757,1147.479492,71.768120,435.126099,1062.322998,10.342371,456.106232,1149.232666,70.187515,1066.276855,1150.596680,69.569641,1176.396973,1046.093506,11.601353,1726.991333,1142.362183,71.918617,1807.767456,1144.614624,66.975418,1923.927856
14946,0,,,,,,,1500.836670,631.000122,883.423279,1590.501221,570.478882,1224.835571,1596.637573,578.411011,1656.135132,1553.209595,607.001587,1693.606323,1199.201294,136.306519,1654.761963,1160.926758,171.167618,1690.316040,1158.571289,169.947845,1008.484009,1201.224487,140.831100,1191.049561,1113.836548,1017.473206,1773.659668,1129.367310,909.007141,602.844238,1149.570923,70.985199,321.885468,1146.987671,71.665161,434.438721,1062.273926,10.323192,456.148956,1149.240479,70.243721,1066.315552,1150.579590,69.605675,1176.381836,1046.080688,11.610839,1726.993042,1142.437622,72.010689,1807.675049,1144.884888,67.461433,1923.716064
14947,0,,,,,,,1505.414551,628.038147,883.833374,1594.026855,567.294128,1224.824341,1600.338501,575.319397,1656.041260,1557.072876,604.110718,1693.543335,1199.675903,135.914398,1654.707397,1161.807373,171.161972,1690.299194,1159.207275,169.882156,1008.558167,1201.764282,140.415649,1190.986450,1113.818726,1017.464661,1773.638428,1129.368408,909.018188,602.852844,1149.540039,71.015198,321.822113,1147.494751,71.673538,435.159821,1062.292725,10.354163,456.054230,1149.230713,70.204956,1066.268555,1150.631104,69.535942,1176.366943,1046.130249,11.563709,1726.972290,1142.605469,72.060257,1807.376343,1144.625366,67.034882,1923.781860
14948,0,,,,,,,1509.002319,625.626404,883.345764,1597.747681,564.051514,1224.765259,1603.960693,571.971313,1656.004272,1560.997437,601.082458,1693.524170,1200.254517,135.469604,1654.663208,1162.399414,170.825027,1690.049316,1159.960693,169.724884,1008.546570,1202.289551,140.031128,1190.974731,1113.809937,1017.418030,1773.654907,1129.357788,908.980591,602.810181,1149.565552,70.935295,321.826782,1147.230957,71.700226,434.595306,1062.288574,10.364053,456.027557,1149.251465,70.211403,1066.215820,1150.631226,69.551979,1176.322998,1046.127441,11.617691,1726.966797,1142.453247,72.206276,1807.268066,1144.218750,66.814285,1923.889771
14949,0,,,,,,,,,,1601.259888,560.758301,1224.756836,1607.897949,568.410156,1655.976807,1565.010254,597.909302,1693.555176,1200.754761,135.007034,1654.664062,1163.181519,170.785156,1690.178345,1160.587280,169.595337,1008.616089,1202.858032,139.515976,1190.981079,1113.645874,1017.380005,1773.609375,1129.332275,908.973083,602.832397,1149.471680,70.963486,321.764648,1147.092285,71.677284,434.528931,1062.259277,10.306708,456.046326,1149.250732,70.116913,1066.278931,1150.596802,69.510056,1176.383911,1046.134033,11.458623,1726.920410,1142.548706,72.305161,1807.374146,1144.734741,67.206070,1923.604248
14950,0,,,,,,,1514.749023,618.962036,882.707031,1605.257568,556.994080,1224.699219,1611.608276,564.885498,1655.889893,1569.050781,594.653992,1693.474487,1201.310791,134.684464,1654.583374,1164.151733,170.808716,1690.077026,1161.484741,169.535049,1008.663879,1203.385620,139.067322,1190.927124,1113.688843,1017.370850,1773.619995,1129.327881,908.967102,602.825195,1149.508179,70.973526,321.773193,1147.127808,71.698601,434.486938,1062.338989,10.240687,456.054993,1149.223389,70.168808,1066.175781,1150.589844,69.511269,1176.313965,1046.143555,11.467669,1726.944458,1142.327759,72.385773,1807.472168,1145.172607,67.275612,1923.510986
14951,0,,,,,,,,,,1608.970337,553.405579,1224.717773,1615.538452,561.249451,1655.794678,1573.113281,591.133972,1693.487915,1201.878296,134.179550,1654.589233,1164.984375,170.832718,1690.137451,1162.194214,169.318375,1008.697266,1203.940918,138.602325,1190.964966,1113.638306,1017.333008,1773.588013,1129.300293,908.953857,602.807739,1149.516724,70.886810,321.822021,1147.102417,71.619621,434.518097,1062.252319,10.298755,456.054291,1149.231445,70.146942,1066.269531,1150.586914,69.493568,1176.349243,1046.159058,11.419037,1726.970215,1142.475586,72.405960,1807.266357,1144.942749,67.203918,1923.775269
14952,0,,,,,,,,,,1612.745483,549.758179,1224.624512,1619.473999,557.577148,1655.853760,1577.572021,588.109985,1693.757568,1202.702271,133.433334,1654.562134,1165.678223,170.395355,1690.346680,1162.956299,169.217422,1008.696411,1204.500732,138.186768,1190.988281,1113.640259,1017.272705,1773.572876,1129.269897,908.965332,602.820068,1149.539551,70.912796,321.851562,1147.153076,71.636009,434.550812,1062.328491,10.181531,456.109314,1149.286499,70.071014,1066.276489,1150.693604,69.454262,1176.396240,1046.243530,11.308327,1726.992554,1142.255127,72.436882,1807.526489,1145.410156,67.122925,1923.425293
14953,0,,,,,,,,,,1616.695679,545.950134,1224.689453,1623.396973,553.715515,1655.805176,1581.809937,584.540100,1693.686279,1203.120972,133.226837,1654.615723,1166.693115,170.299805,1689.976074,1163.794312,169.062698,1008.606323,1205.197510,137.680878,1191.047485,1113.656372,1017.322449,1773.650269,1129.287720,908.931885,602.790222,1149.569824,70.879044,321.843445,1147.448486,71.605423,435.113831,1062.349854,10.224103,456.080566,1149.301636,70.114502,1066.253784,1150.720703,69.429008,1176.399170,1046.266113,11.306974,1727.006714,1142.299683,72.390564,1807.487549,1145.558594,66.984909,1923.617065
14954,0,,,,,,,,,,1620.637817,542.136414,1224.725464,1627.463135,549.837036,1655.888550,1586.095703,580.943420,1693.646118,1203.708984,132.756958,1654.684937,1167.683350,170.117126,1690.295776,1164.704468,168.911316,1008.665710,1205.747192,137.177170,1191.084961,1113.621826,1017.359375,1773.587769,1129.266357,908.880859,602.770203,1149.540527,70.915482,321.836884,1147.409180,71.580666,435.006195,1062.341064,10.273898,456.139221,1149.024902,69.782356,1066.243652,1150.716797,69.456741,1176.387573,1046.303589,11.302197,1727.024170,1142.584106,72.453354,1807.534058,1145.764771,66.948807,1923.637451
14955,0,,,,,,,,,,1624.623291,538.171326,1224.744507,1631.472656,545.751587,1655.846313,1590.328003,577.433533,1693.611084,1204.260742,132.336197,1654.689209,1168.164673,169.771667,1690.047607,1164.951050,169.641312,1008.683777,1206.384155,136.724411,1191.081299,1113.664185,1017.346375,1773.572144,1129.220581,908.735413,602.728760,1149.592773,70.937355,321.871613,1147.212769,71.598274,434.654022,1062.397827,10.237165,456.144135,1149.024170,69.782722,1066.195190,1150.767700,69.464394,1176.430420,1046.354370,11.252582,1727.009766,1142.682617,72.497749,1807.519287,1145.676392,67.098557,1923.609619
14956,0,,,,,,,,,,1628.541138,534.172241,1224.694092,1635.466431,541.777832,1655.875977,1594.487305,574.357178,1693.729736,1204.880005,131.885803,1654.702515,1169.554688,169.811646,1690.282837,1165.948242,169.494400,1008.609558,1206.975098,136.357864,1191.100220,1113.663696,1017.344727,1773.617310,1129.088989,908.538452,602.638916,1149.577026,70.984459,321.842438,1147.542847,71.667572,435.171967,1062.406128,10.223973,456.162079,1149.083496,69.790901,1066.270264,1150.742798,69.508202,1176.392334,1046.385620,11.286124,1727.018677,1142.856323,72.493111,1807.329834,1146.010620,66.904976,1923.619141
